name,class,degree,ring,NetRank,NetShort,HeatDiff,InfoDiff
cg04286729_ATAD3B.1,0,176,2,1.990285e+00,1.167368e+03,3.083571e-03,4.793097e-02
cg05125558_SEP15,0,263,2,1.988500e+00,1.410947e+03,4.114532e-03,6.612966e-02
cg05125558_HS2ST1,0,263,2,1.988500e+00,1.410947e+03,4.114532e-03,6.612966e-02
cg05392792_TPM3,0,370,2,1.987051e+00,1.226252e+03,1.251081e-02,7.649305e-02
cg06219206_SOX5,1,266,1,9.018681e-01,1.865914e+03,3.810394e-01,2.924141e-01
cg00254771_PTCHD2,0,429,2,1.969025e+00,1.784100e+03,1.389841e-02,1.953160e-01
cg04923840_KCNK2,0,83,2,1.969831e+00,1.761742e+03,2.264027e-03,6.130403e-02
cg07431973_FRMD6,1,376,1,9.095873e-01,1.961044e+03,3.125296e-01,2.478433e-01
cg08972130_SOX5,1,348,1,9.180499e-01,1.448666e+03,3.863614e-01,1.536522e-01
cg00014118_KIAA1751,0,97,2,1.971949e+00,1.516276e+03,1.272909e-02,5.782287e-02
cg01101221_RLF,0,276,2,1.985903e+00,1.636657e+03,7.260957e-03,7.013617e-02
cg01909982_GPR153,0,289,2,1.986089e+00,1.303241e+03,7.594231e-03,6.734213e-02
cg02326551_NOC2L,0,61,2,1.986969e+00,1.205206e+03,8.636743e-04,3.370183e-02
cg02992252_E2F2,0,423,2,1.986643e+00,1.331685e+03,9.360307e-03,7.720132e-02
cg02992252_E2F2.1,0,423,2,1.986643e+00,1.331685e+03,9.360307e-03,7.720132e-02
cg01101380_TFAP2E,0,223,2,1.986405e+00,1.745630e+03,6.317804e-03,9.640785e-02
cg01101380_TFAP2E.1,0,223,2,1.986405e+00,1.745630e+03,6.317804e-03,9.640785e-02
cg02865595_C1orf113,0,331,2,1.983908e+00,1.768429e+03,2.317730e-03,1.710949e-01
cg02957185_KLHDC9,0,871,2,1.986820e+00,1.666048e+03,1.567449e-02,1.343857e-01
cg02957185_KLHDC9.1,0,871,2,1.986820e+00,1.666048e+03,1.567449e-02,1.343857e-01
cg03722487_PLCH2,0,281,2,1.984165e+00,1.573228e+03,4.998044e-03,1.385240e-01
cg04142080_RAP1GAP,0,566,2,1.985704e+00,1.601539e+03,1.370802e-02,1.496889e-01
cg04142080_RAP1GAP.1,0,566,2,1.985704e+00,1.601539e+03,1.370802e-02,1.496889e-01
cg04552470_VWA5B1,0,275,2,1.991910e+00,1.367878e+03,3.000448e-03,8.429562e-02
cg17853504_SOX5,1,239,1,9.180742e-01,1.108029e+03,3.874041e-01,2.028517e-01
cg11121623_PELI2,1,100,1,8.825679e-01,9.303334e+02,5.886489e-01,4.870833e-01
cg26894624_FAM117A,1,41,1,8.962247e-01,1.420097e+03,4.415668e-01,4.817537e-01
cg00165862_GOLT1A,0,36,2,1.985851e+00,6.316034e+02,1.088781e-02,1.192735e-02
cg00165862_GOLT1A.1,0,36,2,1.985851e+00,6.316034e+02,1.088781e-02,1.192735e-02
cg00902496_BTBD19,0,154,2,1.988409e+00,8.302953e+02,9.980746e-03,4.264902e-02
cg00918541_PLEKHG5,0,202,2,1.988217e+00,9.440421e+02,1.213718e-02,5.145674e-02
cg00918541_PLEKHG5.1,0,202,2,1.988217e+00,9.440421e+02,1.213718e-02,5.145674e-02
cg00918541_PLEKHG5.2,0,202,2,1.988217e+00,9.440421e+02,1.213718e-02,5.145674e-02
cg00960509_ECE1,0,176,2,1.990593e+00,9.408713e+02,7.874818e-03,4.207336e-02
cg00960509_ECE1.1,0,176,2,1.990593e+00,9.408713e+02,7.874818e-03,4.207336e-02
cg01059432_BTBD19,0,131,2,1.987176e+00,7.372676e+02,7.941851e-03,3.874798e-02
cg01198591_SNORA16A,0,276,2,1.988265e+00,9.552919e+02,1.276875e-02,6.185229e-02
cg01198591_SNHG12,0,276,2,1.988265e+00,9.552919e+02,1.276875e-02,6.185229e-02
cg01281797_LYSMD1,0,145,2,1.984724e+00,1.279407e+03,7.445241e-03,5.248178e-02
cg01281797_SCNM1,0,145,2,1.984724e+00,1.279407e+03,7.445241e-03,5.248178e-02
cg01281797_LYSMD1.1,0,145,2,1.984724e+00,1.279407e+03,7.445241e-03,5.248178e-02
cg01433443_PHF13,0,30,2,1.993987e+00,6.232097e+02,4.396032e-04,8.021679e-03
cg01471713_C1orf115,0,348,2,1.986909e+00,1.566410e+03,2.154685e-02,9.717448e-02
cg01550473_HSPA6,0,36,2,1.978687e+00,9.553055e+02,5.101770e-03,1.902168e-02
cg01572884_ALX3,0,166,2,1.989893e+00,9.320462e+02,6.372320e-03,4.742895e-02
cg01577933_GRIK3,0,126,2,1.989266e+00,7.283936e+02,6.879314e-03,3.438917e-02
cg01745448_SCAMP3,0,186,2,1.989666e+00,8.247899e+02,9.684055e-03,4.598283e-02
cg01828733_NAV1,0,194,2,1.989141e+00,9.439871e+02,9.743317e-03,4.874325e-02
cg01828733_NAV1.1,0,194,2,1.989141e+00,9.439871e+02,9.743317e-03,4.874325e-02
cg01985965_HES5,0,258,2,1.988620e+00,1.087556e+03,1.351935e-02,6.185605e-02
cg02858402_GOLT1A,0,25,2,1.992814e+00,6.303589e+02,8.659644e-04,5.601093e-03
cg02985724_IGSF9,0,184,2,1.989459e+00,9.409744e+02,9.204021e-03,4.632375e-02
cg02994162_IGSF9,0,221,2,1.989475e+00,9.513429e+02,1.141449e-02,5.362195e-02
cg03523189_INPP5B,0,214,2,1.986951e+00,9.517051e+02,1.200579e-02,5.577152e-02
cg03535461_ID3,0,243,2,1.988508e+00,9.517051e+02,1.209105e-02,5.829770e-02
cg04094169_CADM3,0,199,2,1.987437e+00,9.224496e+02,1.353262e-02,5.287017e-02
cg04498190_KRTCAP2,0,317,2,1.988205e+00,1.421082e+03,1.142669e-02,6.672598e-02
cg04498190_TRIM46,0,317,2,1.988205e+00,1.421082e+03,1.142669e-02,6.672598e-02
cg04828892_PPM1J,0,219,2,1.988686e+00,9.440421e+02,1.246941e-02,5.523719e-02
cg05128414_LHX9,0,274,2,1.992398e+00,9.094997e+02,8.684829e-03,5.898503e-02
cg05364394_LYSMD1,0,384,2,1.986081e+00,1.394121e+03,1.251975e-02,7.753274e-02
cg05364394_LYSMD1.1,0,384,2,1.986081e+00,1.394121e+03,1.251975e-02,7.753274e-02
cg05364394_SCNM1,0,384,2,1.986081e+00,1.394121e+03,1.251975e-02,7.753274e-02
cg05364829_ECE1,0,187,2,1.987140e+00,9.513429e+02,1.194066e-02,5.011413e-02
cg05364829_ECE1.1,0,187,2,1.987140e+00,9.513429e+02,1.194066e-02,5.011413e-02
cg05462761_PLEKHG5,0,109,2,1.992437e+00,9.202494e+02,4.138439e-03,2.549280e-02
cg05462761_PLEKHG5.1,0,109,2,1.992437e+00,9.202494e+02,4.138439e-03,2.549280e-02
cg05654304_VPS13D,0,262,2,1.992990e+00,8.827176e+02,9.238967e-03,5.280127e-02
cg00251678_PRDM16,0,677,2,1.967572e+00,1.800049e+03,2.562877e-02,1.781849e-01
cg01787110_NBPF6,0,277,2,1.975907e+00,1.715154e+03,1.064782e-02,1.509210e-01
cg05155371_PLOD1,0,288,2,1.981437e+00,1.766738e+03,3.908994e-03,1.269149e-01
cg25474399_MYOM1,1,345,1,9.322309e-01,1.778836e+03,2.912104e-01,1.826903e-01
cg00386725_IGSF21,0,31,2,1.981764e+00,6.517429e+02,5.044384e-03,1.539828e-02
cg00594917_PPFIA4,0,116,2,1.970884e+00,1.357711e+03,2.729265e-03,9.354776e-02
cg00594917_PPFIA4.1,0,116,2,1.970884e+00,1.357711e+03,2.729265e-03,9.354776e-02
cg00763594_KIAA1026,0,192,2,1.972399e+00,1.768886e+03,7.017826e-03,1.092577e-01
cg00763594_KIAA1026.1,0,192,2,1.972399e+00,1.768886e+03,7.017826e-03,1.092577e-01
cg00923634_MAN1C1,0,330,2,1.988552e+00,1.501046e+03,5.275381e-03,8.217511e-02
cg01406203_LCE1D,0,250,2,1.976908e+00,1.751588e+03,7.979564e-03,1.380515e-01
cg01421119_C1orf97,0,219,2,1.974687e+00,1.739534e+03,3.103059e-03,1.271236e-01
cg01772149_PRDM16,0,292,2,1.956737e+00,1.843683e+03,1.037030e-02,1.561494e-01
cg01789743_NID1,0,191,2,1.970946e+00,1.823783e+03,9.196609e-03,1.125867e-01
cg02052894_SYTL1,0,45,2,1.979293e+00,1.132359e+03,1.401592e-03,2.891264e-02
cg02567879_C1orf187,0,277,2,1.976013e+00,1.738985e+03,3.256158e-03,1.577668e-01
cg02988775_TNFRSF25,0,231,2,1.980423e+00,1.673270e+03,6.419266e-03,1.130640e-01
cg03006077_TGFBR3,0,210,2,1.979797e+00,1.831812e+03,5.241156e-03,1.062409e-01
cg03287108_TAF12,0,426,2,1.981625e+00,1.692648e+03,1.157220e-02,1.408584e-01
cg03397031_OPRD1,0,101,2,1.973536e+00,1.761912e+03,5.459703e-03,7.171847e-02
cg03718183_STMN1,0,111,2,1.976043e+00,1.763778e+03,2.916172e-03,7.568751e-02
cg03724010_C1orf70,0,182,2,1.973833e+00,1.711713e+03,7.516700e-03,1.127693e-01
cg03756929_KIAA1383,0,72,2,1.977593e+00,1.403381e+03,6.519879e-03,4.394435e-02
cg03756929_KIAA1383.1,0,72,2,1.977593e+00,1.403381e+03,6.519879e-03,4.394435e-02
cg03765258_CAMTA1,0,248,2,1.989521e+00,1.144260e+03,5.006444e-03,7.981079e-02
cg03984347_C1orf228,0,118,2,1.990462e+00,9.167688e+02,1.847144e-03,6.000510e-02
cg04137576_TP73,0,269,2,1.979277e+00,1.765550e+03,2.810720e-03,1.415808e-01
cg04921771_TRIT1,0,65,2,1.970096e+00,1.573557e+03,5.353507e-03,4.668400e-02
cg04993112_SPRR2A,0,148,2,1.980491e+00,1.346090e+03,2.868526e-03,1.029322e-01
cg03192897_METTL11B,0,67,2,1.980165e+00,1.433209e+03,1.971061e-03,5.499022e-02
cg03847348_PLCH2,0,296,2,1.976709e+00,1.787136e+03,5.460757e-03,1.739095e-01
cg04607131_HTR6,0,215,2,1.985493e+00,1.433308e+03,3.049942e-03,1.192340e-01
cg04724659_C1orf96,0,147,2,1.971587e+00,1.569030e+03,1.263034e-02,9.553347e-02
cg04843111_BCAN,0,327,2,1.968053e+00,1.828128e+03,4.250573e-03,1.758948e-01
cg00082981_HLA-A,1,689,1,9.217831e-01,1.749326e+03,3.793319e-01,1.314945e-01
cg00353659_CAMTA1,0,467,2,1.987048e+00,1.601079e+03,6.360934e-03,1.491323e-01
cg00692173_ZYG11B,0,492,2,1.988548e+00,1.569360e+03,8.618639e-03,1.427920e-01
cg00821310_ACOT7,0,500,2,1.986450e+00,1.633616e+03,8.854467e-03,1.563159e-01
cg00821310_ACOT7.1,0,500,2,1.986450e+00,1.633616e+03,8.854467e-03,1.563159e-01
cg00821310_ACOT7.2,0,500,2,1.986450e+00,1.633616e+03,8.854467e-03,1.563159e-01
cg02995045_ACOT7,0,131,2,1.981658e+00,1.642662e+03,8.492585e-03,6.321560e-02
cg02995045_ACOT7.1,0,131,2,1.981658e+00,1.642662e+03,8.492585e-03,6.321560e-02
cg05436231_CD164L2,0,369,2,1.988124e+00,1.688513e+03,7.130408e-03,1.313948e-01
cg05436231_CD164L2.1,0,369,2,1.988124e+00,1.688513e+03,7.130408e-03,1.313948e-01
cg05699921_NUAK2,0,436,2,1.985218e+00,1.618678e+03,1.087694e-02,1.441279e-01
cg00177127_EPHA8,0,66,2,1.990990e+00,7.267211e+02,8.691514e-04,2.268933e-02
cg01909160_PRDM16,0,156,2,1.975018e+00,1.807905e+03,5.113077e-03,8.105260e-02
cg02497700_ZNF238,0,200,2,1.991816e+00,8.168223e+02,1.342519e-02,4.663210e-02
cg02589576_TNNT2,0,108,2,1.983500e+00,1.637134e+03,3.595668e-03,5.127996e-02
cg03342366_KIAA0494,0,204,2,1.985218e+00,1.430379e+03,5.355112e-03,5.369102e-02
cg03342366_KIAA0494.1,0,204,2,1.985218e+00,1.430379e+03,5.355112e-03,5.369102e-02
cg00525833_LOC284551,0,218,2,1.966629e+00,1.463387e+03,3.474028e-03,1.413554e-01
cg03731251_TOMM20,0,154,2,1.958038e+00,1.674180e+03,3.145910e-03,1.285649e-01
cg03731251_SNORA14B,0,154,2,1.958038e+00,1.674180e+03,3.145910e-03,1.285649e-01
cg04217096_KANK4,0,282,2,1.965654e+00,1.789561e+03,5.488897e-03,1.648503e-01
cg05157171_HLA-A,1,348,1,9.205913e-01,1.595305e+03,3.735411e-01,1.596795e-01
cg24580035_HLA-A,1,251,1,9.192616e-01,1.299234e+03,3.726735e-01,1.999508e-01
cg17603132_RIC3,1,456,1,9.336114e-01,1.410254e+03,3.017867e-01,1.292464e-01
cg00114008_PIGV,0,281,2,1.985403e+00,1.293177e+03,1.250095e-02,6.644624e-02
cg00565688_TP73,0,825,2,1.987454e+00,1.561691e+03,1.368976e-02,9.806784e-02
cg00729875_PALMD,0,177,2,1.979692e+00,1.531065e+03,1.016667e-02,7.105122e-02
cg00729875_PALMD.1,0,177,2,1.979692e+00,1.531065e+03,1.016667e-02,7.105122e-02
cg00785941_OR2L13,0,84,2,1.987961e+00,8.559498e+02,2.069835e-03,2.525750e-02
cg00785941_OR2L13.1,0,84,2,1.987961e+00,8.559498e+02,2.069835e-03,2.525750e-02
cg00915178_PTGER3,0,67,2,1.980984e+00,1.248864e+03,4.359980e-03,2.980617e-02
cg01464052_C1orf51,0,387,2,1.990566e+00,1.199964e+03,7.898982e-03,7.982972e-02
cg01793449_KIAA0495,0,695,2,1.991092e+00,1.565557e+03,9.856417e-03,1.055735e-01
cg01793449_KIAA0495.1,0,695,2,1.991092e+00,1.565557e+03,9.856417e-03,1.055735e-01
cg02195657_VWA5B1,0,137,2,1.996295e+00,7.140466e+02,3.104097e-03,3.775551e-02
cg02361878_LMX1A,0,427,2,1.991749e+00,1.250147e+03,7.845357e-03,9.257095e-02
cg02368587_C1orf95,0,198,2,1.985016e+00,1.230564e+03,6.497125e-03,5.787194e-02
cg03133876_ARHGEF19,0,241,2,1.984849e+00,1.249095e+03,1.098268e-02,6.320236e-02
cg04025964_NR5A2,0,344,2,1.986040e+00,1.660506e+03,7.484397e-03,1.203456e-01
cg04028570_OR2L13,0,109,2,1.984209e+00,8.603424e+02,2.597112e-03,3.281200e-02
cg04154465_WNT2B,0,252,2,1.990367e+00,1.297223e+03,4.063972e-03,6.431176e-02
cg04364463_GRIK3,0,194,2,1.980817e+00,1.271643e+03,1.115808e-02,6.175630e-02
cg04860329_PABPC4,0,126,2,1.985287e+00,1.248963e+03,5.866547e-03,3.988918e-02
cg04860329_PABPC4.1,0,126,2,1.985287e+00,1.248963e+03,5.866547e-03,3.988918e-02
cg04945350_TRIM17,0,223,2,1.986075e+00,1.634510e+03,6.308070e-03,6.638899e-02
cg05270291_C1orf92,0,356,2,1.990597e+00,1.507782e+03,7.856958e-03,8.140309e-02
cg22814929_BTN2A1,1,221,1,9.297816e-01,1.338177e+03,3.272216e-01,1.945149e-01
cg00534240_ST6GALNAC3,0,59,2,1.984120e+00,1.050395e+03,4.961159e-03,2.482918e-02
cg01058711_MFSD2A,0,28,2,1.982484e+00,1.050355e+03,3.852186e-03,1.377470e-02
cg01063088_HSD17B7,0,111,2,1.984098e+00,1.056411e+03,6.409742e-03,5.506622e-02
cg01063088_HSD17B7.1,0,111,2,1.984098e+00,1.056411e+03,6.409742e-03,5.506622e-02
cg02902865_DHRS3,0,117,2,1.982226e+00,1.119037e+03,9.248138e-03,4.342621e-02
cg04122467_ADAMTSL4,0,40,2,1.987065e+00,9.681160e+02,2.048751e-03,1.538646e-02
cg04309227_CCDC21,0,221,2,1.989306e+00,1.118979e+03,7.866779e-03,5.706753e-02
cg04360557_S100PBP,0,67,2,1.990151e+00,9.675376e+02,3.328046e-03,2.669686e-02
cg04360557_YARS,0,67,2,1.990151e+00,9.675376e+02,3.328046e-03,2.669686e-02
cg05393023_SFT2D2,0,19,2,1.980344e+00,9.675279e+02,2.639350e-03,9.947471e-03
cg03585734_FHAD1,0,246,2,1.974523e+00,1.715207e+03,3.156163e-03,1.389927e-01
cg03707776_RIC3,1,650,1,9.334514e-01,1.714942e+03,2.993778e-01,1.100575e-01
cg00143998_HIST3H2A,0,686,2,1.989255e+00,1.605651e+03,1.541970e-02,1.075990e-01
cg00143998_HIST3H2BB,0,686,2,1.989255e+00,1.605651e+03,1.541970e-02,1.075990e-01
cg00419321_LHX8,0,503,2,1.989086e+00,1.601956e+03,7.503579e-03,9.314095e-02
cg01074657_GIPC2,0,416,2,1.991574e+00,1.462742e+03,4.451749e-03,8.856504e-02
cg01416295_MRPL24,0,896,2,1.987099e+00,1.565653e+03,1.576675e-02,9.674856e-02
cg02861071_OLFM3,0,810,2,1.987837e+00,1.672049e+03,1.289867e-02,9.323032e-02
cg02861071_OLFM3.1,0,810,2,1.987837e+00,1.672049e+03,1.289867e-02,9.323032e-02
cg03219968_ESRRG,0,588,2,1.991309e+00,1.269319e+03,1.111445e-02,9.278234e-02
cg04160030_FUCA1,0,452,2,1.989320e+00,1.263292e+03,6.129980e-03,8.356977e-02
cg04236178_ESRRG,0,617,2,1.988745e+00,1.683011e+03,1.101643e-02,1.013111e-01
cg05460975_LEPRE1,0,250,2,1.971271e+00,1.773494e+03,7.191779e-03,1.517017e-01
cg03128332_FAM41C,0,297,2,1.984215e+00,1.303707e+03,7.951355e-03,6.830340e-02
cg04902671_SH2D5,0,97,2,1.983816e+00,1.279615e+03,9.899714e-03,3.516474e-02
cg01030476_LGALS8,0,338,2,1.986455e+00,1.400846e+03,4.305950e-03,1.317647e-01
cg01030476_LGALS8.1,0,338,2,1.986455e+00,1.400846e+03,4.305950e-03,1.317647e-01
cg01030476_LGALS8.2,0,338,2,1.986455e+00,1.400846e+03,4.305950e-03,1.317647e-01
cg01566170_CAPN2,0,450,2,1.984002e+00,1.557185e+03,1.403818e-02,1.124685e-01
cg01566170_CAPN2.1,0,450,2,1.984002e+00,1.557185e+03,1.403818e-02,1.124685e-01
cg02368869_C1orf186,0,383,2,1.982930e+00,1.469030e+03,5.836664e-03,1.596874e-01
cg03421440_BRDT,0,108,2,1.972319e+00,1.475658e+03,3.657317e-03,7.242161e-02
cg14260773_LTBP1,1,49,1,7.320575e-01,1.604963e+03,1.340605e+00,1.392501e+00
cg17895446_GALNTL6,1,120,1,9.350655e-01,1.679955e+03,2.701693e-01,2.664587e-01
cg21320334_RIT2,1,53,1,9.178003e-01,1.668840e+03,3.434933e-01,3.806075e-01
cg01958934_APOC2,1,87,1,8.121436e-01,1.966414e+03,8.713382e-01,7.925085e-01
cg00313914_NAV1,0,50,2,1.976121e+00,1.080612e+03,1.000827e-02,3.455864e-02
cg01012936_NUAK2,0,120,2,1.987425e+00,1.309466e+03,4.448011e-03,5.768085e-02
cg01395667_ESPNP,0,94,2,1.970469e+00,1.606566e+03,6.857098e-03,6.557081e-02
cg02673901_NFASC,0,129,2,1.993917e+00,8.395035e+02,1.406120e-03,7.181814e-02
cg02920150_ESRRG,0,63,2,1.962080e+00,1.566043e+03,2.463627e-02,6.487603e-02
cg02955020_PBX1,0,68,2,1.963652e+00,1.568162e+03,1.946191e-02,5.875354e-02
cg03045699_NTNG1,0,136,2,1.987042e+00,1.121818e+03,2.358652e-03,9.901821e-02
cg03402404_TAS1R3,0,112,2,1.985953e+00,1.210007e+03,7.055675e-03,5.390232e-02
cg03641225_DIRAS3,0,88,2,1.984914e+00,1.115276e+03,7.633100e-03,4.280249e-02
cg03651769_KCNK2,0,127,2,1.983340e+00,1.108177e+03,1.037405e-02,7.940075e-02
cg04179952_NAV1,0,37,2,1.978115e+00,1.183524e+03,3.755381e-03,2.100750e-02
cg04287574_NAV1,0,30,2,1.990000e+00,6.939515e+02,1.116427e-03,1.092530e-02
cg04291383_AADACL3,0,106,2,1.967058e+00,1.741606e+03,1.783355e-02,7.990591e-02
cg04292104_AJAP1,0,204,2,1.984571e+00,1.595193e+03,7.491362e-03,9.515785e-02
cg04788999_ISG15,0,150,2,1.984728e+00,1.580094e+03,4.458523e-03,8.133982e-02
cg04873061_LAMB3,0,113,2,1.983540e+00,1.357842e+03,3.533572e-03,8.471819e-02
cg04873061_LAMB3.1,0,113,2,1.983540e+00,1.357842e+03,3.533572e-03,8.471819e-02
cg15018391_GPR63,1,102,1,8.731234e-01,1.565614e+03,5.736231e-01,5.158937e-01
cg00581603_SCP2,0,242,2,1.987961e+00,1.356933e+03,9.072012e-03,8.760258e-02
cg00647232_SEC16B,0,476,2,1.990301e+00,1.451114e+03,7.760972e-03,1.067758e-01
cg01434618_C1orf25,0,64,2,1.987764e+00,9.524627e+02,1.123303e-02,2.867922e-02
cg01434618_C1orf26,0,64,2,1.987764e+00,9.524627e+02,1.123303e-02,2.867922e-02
cg01434618_C1orf26.1,0,64,2,1.987764e+00,9.524627e+02,1.123303e-02,2.867922e-02
cg02079122_FMN2,0,9,2,1.948955e+00,1.035526e+03,1.251555e-03,8.116668e-03
cg02847098_WDR77,0,312,2,1.988797e+00,1.240471e+03,6.982245e-03,7.297788e-02
cg02847098_ATP5F1,0,312,2,1.988797e+00,1.240471e+03,6.982245e-03,7.297788e-02
cg02847098_ATP5F1.1,0,312,2,1.988797e+00,1.240471e+03,6.982245e-03,7.297788e-02
cg03528302_MIR429,0,252,2,1.977205e+00,1.719027e+03,8.329271e-03,1.222725e-01
cg04134748_PRDM16,0,315,2,1.983654e+00,1.491291e+03,8.669949e-03,1.258291e-01
cg04142017_SLC1A7,0,185,2,1.988658e+00,1.387520e+03,4.501091e-03,1.114869e-01
cg03556243_ZBTB20,1,286,1,8.098273e-01,2.040941e+03,9.261992e-01,3.949747e-01
cg17608381_HLA-A,1,101,1,9.227252e-01,1.030267e+03,3.693280e-01,3.202233e-01
cg16126958_ACAD8,1,199,1,9.270722e-01,1.388220e+03,3.330502e-01,2.210437e-01
cg00060374_LOC441869,0,139,2,1.982942e+00,1.397861e+03,5.927381e-03,6.079329e-02
cg00161124_SLC35F3,0,153,2,1.984499e+00,1.265337e+03,1.165326e-02,5.207156e-02
cg00660272_CNR2,0,414,2,1.985684e+00,1.329952e+03,2.367307e-02,1.007938e-01
cg00664416_MANEAL,0,262,2,1.988367e+00,1.534858e+03,5.051811e-03,8.653616e-02
cg00664416_MANEAL.1,0,262,2,1.988367e+00,1.534858e+03,5.051811e-03,8.653616e-02
cg00664416_MANEAL.2,0,262,2,1.988367e+00,1.534858e+03,5.051811e-03,8.653616e-02
cg01428437_TMEM52,0,201,2,1.987023e+00,1.363170e+03,4.983139e-03,7.192071e-02
cg01468656_HTR6,0,392,2,1.984739e+00,1.313618e+03,2.081755e-02,1.078052e-01
cg03587150_C1orf43,0,172,2,1.986375e+00,1.340219e+03,4.984011e-03,5.080732e-02
cg03587150_UBAP2L,0,172,2,1.986375e+00,1.340219e+03,4.984011e-03,5.080732e-02
cg04290171_CD46,0,199,2,1.984812e+00,1.275543e+03,8.024358e-03,7.549492e-02
cg04374231_LOC647121,0,384,2,1.988402e+00,1.362453e+03,1.350958e-02,8.523162e-02
cg05117823_PRDM16,0,265,2,1.986472e+00,1.544729e+03,8.159947e-03,1.256906e-01
cg06238426_C17orf80,1,22,1,8.757342e-01,1.000656e+03,5.715191e-01,6.759146e-01
cg00035237_PUM1,0,148,2,1.980508e+00,1.431910e+03,4.148127e-03,4.693183e-02
cg01341891_ZZZ3,0,178,2,1.986211e+00,1.337338e+03,3.156240e-03,4.923112e-02
cg03131272_PGBD2,0,195,2,1.983350e+00,1.416856e+03,4.100692e-03,5.461914e-02
cg03606328_USP1,0,91,2,1.978429e+00,1.439337e+03,3.369405e-03,3.680481e-02
cg03606328_USP1.1,0,91,2,1.978429e+00,1.439337e+03,3.369405e-03,3.680481e-02
cg04348222_MARCKSL1,0,123,2,1.988996e+00,1.421318e+03,3.353360e-03,3.901404e-02
cg05033389_KIAA1026,0,149,2,1.980781e+00,1.534517e+03,5.359951e-03,1.006782e-01
cg00012362_S100A13,0,162,2,1.983210e+00,1.369698e+03,6.309507e-03,8.380499e-02
cg00012362_S100A13.1,0,162,2,1.983210e+00,1.369698e+03,6.309507e-03,8.380499e-02
cg00012362_S100A1,0,162,2,1.983210e+00,1.369698e+03,6.309507e-03,8.380499e-02
cg00078456_MIB2,0,216,2,1.989296e+00,1.309052e+03,5.214543e-03,7.618077e-02
cg00152708_MIR429,0,225,2,1.985208e+00,1.278714e+03,6.068122e-03,9.617265e-02
cg01037895_ALPL,0,446,2,1.980651e+00,1.793309e+03,1.107101e-02,1.620106e-01
cg01037895_ALPL.1,0,446,2,1.980651e+00,1.793309e+03,1.107101e-02,1.620106e-01
cg02985240_ARID4B,0,454,2,1.984745e+00,1.495856e+03,1.567232e-02,1.368574e-01
cg03258665_EPHA2,0,308,2,1.987280e+00,1.487759e+03,5.103796e-03,1.177402e-01
cg03427058_MIB2,0,185,2,1.988581e+00,1.322037e+03,1.190766e-02,7.035788e-02
cg05642789_MIB2,0,197,2,1.989523e+00,1.309052e+03,5.045805e-03,7.073908e-02
cg18660891_ZBTB20,1,126,1,7.985816e-01,1.754771e+03,9.309198e-01,7.124905e-01
cg24237081_SOX5,1,32,1,9.168902e-01,9.386584e+02,3.773023e-01,4.262068e-01
cg00388605_PKN2,0,164,2,1.983675e+00,1.374871e+03,7.828196e-03,7.648947e-02
cg00533749_LZIC,0,605,2,1.989268e+00,1.540991e+03,7.796479e-03,1.118503e-01
cg02312326_SH2D2A,0,109,2,1.988934e+00,1.156356e+03,6.511678e-03,3.335254e-02
cg02706649_PGBD2,0,247,2,1.990985e+00,8.423756e+02,8.471183e-03,6.256112e-02
cg02913804_HCN3,0,32,2,1.972910e+00,1.306279e+03,1.794141e-03,2.373320e-02
cg03582761_USP33,0,308,2,1.987353e+00,1.476231e+03,1.043311e-02,7.654773e-02
cg03582761_USP33.1,0,308,2,1.987353e+00,1.476231e+03,1.043311e-02,7.654773e-02
cg03962463_SLC16A4,0,174,2,1.966931e+00,1.467057e+03,3.163729e-03,1.148744e-01
cg04344683_CCDC30,0,184,2,1.976708e+00,1.488589e+03,6.162334e-03,1.207064e-01
cg02455571_NOS1AP,0,127,2,1.957629e+00,1.454038e+03,3.024849e-03,1.091753e-01
cg03984950_RAB4A,0,194,2,1.960616e+00,1.710728e+03,5.027722e-03,1.433723e-01
cg04830316_OPTC,0,503,2,1.974981e+00,1.669069e+03,6.734854e-03,2.028062e-01
cg00448707_DIRAS3,0,74,2,1.989438e+00,1.133370e+03,3.698086e-03,4.565292e-02
cg23505145_KLF1,1,239,1,8.943822e-01,1.472001e+03,4.960758e-01,2.508456e-01
cg00942920_LAX1,0,226,2,1.988851e+00,1.409413e+03,4.625366e-03,6.192662e-02
cg00942920_LAX1.1,0,226,2,1.988851e+00,1.409413e+03,4.625366e-03,6.192662e-02
cg00942920_LAX1.2,0,226,2,1.988851e+00,1.409413e+03,4.625366e-03,6.192662e-02
cg01978669_CC2D1B,0,184,2,1.985977e+00,1.224294e+03,5.033385e-03,5.148907e-02
cg02953624_EIF4G3,0,273,2,1.987864e+00,1.330704e+03,5.318545e-03,7.707871e-02
cg13393195_TPCN1,1,137,1,9.190939e-01,1.214537e+03,3.638419e-01,2.768690e-01
cg00663739_ARID4B,0,481,2,1.990153e+00,1.371068e+03,8.810829e-03,7.815897e-02
cg00903998_ESRRG,0,22,2,1.995732e+00,6.309297e+02,1.910782e-04,6.154414e-03
cg00903998_ESRRG.1,0,22,2,1.995732e+00,6.309297e+02,1.910782e-04,6.154414e-03
cg02859111_VASH2,0,304,2,1.989978e+00,1.293918e+03,6.786111e-03,7.783768e-02
cg12258176_SLC11A2,1,241,1,8.632608e-01,1.947556e+03,5.787988e-01,3.622620e-01
