name,class,degree,ring,NetRank,NetShort,HeatDiff,InfoDiff,ring,NetRank,NetShort,HeatDiff,InfoDiff,labels
cg01445052_LHX9.1,0,165,2,1.978383,1581.365,0.01589155,0.07620718,2,1.978383,-0.1602817387720776,0.01589155,0.07620718,5
cg01445052_LHX9.2,0,165,2,1.978383,1581.365,0.01589155,0.07620718,2,1.978383,-0.1602817387720776,0.01589155,0.07620718,5
cg02735652_BAI2,0,129,2,1.985467,945.3114,0.01078513,0.0462749,2,1.985467,-1.0458369880293041,0.01078513,0.0462749,5
cg03060439_C1orf183,0,295,2,1.987703,1178.898,0.008363048,0.07577164,2,1.987703,-0.7206225095857454,0.008363048,0.07577164,5
cg03060439_C1orf183.1,0,295,2,1.987703,1178.898,0.008363048,0.07577164,2,1.987703,-0.7206225095857454,0.008363048,0.07577164,5
cg04232903_PLEKHG5,0,42,2,1.981527,808.7989,0.004812773,0.01707838,2,1.981527,-1.2358985818387367,0.004812773,0.01707838,5
cg04232903_PLEKHG5.1,0,42,2,1.981527,808.7989,0.004812773,0.01707838,2,1.981527,-1.2358985818387367,0.004812773,0.01707838,5
cg04232903_PLEKHG5.2,0,42,2,1.981527,808.7989,0.004812773,0.01707838,2,1.981527,-1.2358985818387367,0.004812773,0.01707838,5
cg14018363_HLA-A,1,167,1,0.9204866,1272.327,0.3706234,0.2619439,1,0.9204866,-0.5905445705836653,0.3706234,0.2619439,1
cg01171844_SOX5,1,131,1,0.915581,1442.801,0.3856493,0.3070145,1,0.915581,-0.35319956449946666,0.3856493,0.3070145,1
cg13781510_FANCM,1,402,1,0.8657633,1544.888,0.6652111,0.191447,1,0.8657633,-0.21106739398597144,0.6652111,0.191447,1
cg00352397_UROD,0,212,2,1.98965,1161.484,0.003332765,0.05228736,2,1.98965,-0.7448674145914954,0.003332765,0.05228736,5
cg00352397_HECTD3,0,212,2,1.98965,1161.484,0.003332765,0.05228736,2,1.98965,-0.7448674145914954,0.003332765,0.05228736,5
cg00521598_MYCBP,0,196,2,1.990255,1171.412,0.004248952,0.0541253,2,1.990255,-0.7310450063626515,0.004248952,0.0541253,5
cg03770187_OR14A16,0,754,2,1.989322,1537.256,0.01033056,0.1033253,2,1.989322,-0.22169316147212514,0.01033056,0.1033253,4
cg04121631_SAMD11,0,60,2,1.987239,1000.8,0.001652147,0.02109046,2,1.987239,-0.9685821450350433,0.001652147,0.02109046,5
cg04859477_RHOC,0,273,2,1.990139,883.2506,0.006439257,0.06633905,2,1.990139,-1.132242075923002,0.006439257,0.06633905,5
cg04859477_RHOC.1,0,273,2,1.990139,883.2506,0.006439257,0.06633905,2,1.990139,-1.132242075923002,0.006439257,0.06633905,5
cg04859477_RHOC.2,0,273,2,1.990139,883.2506,0.006439257,0.06633905,2,1.990139,-1.132242075923002,0.006439257,0.06633905,5
cg05002165_WASF2,0,503,2,1.989024,1473.415,0.007187744,0.09041554,2,1.989024,-0.31057675975351323,0.007187744,0.09041554,5
cg03344767_PGD,0,82,2,1.988305,1050.829,0.01784575,0.02956951,2,1.988305,-0.8989285127545408,0.01784575,0.02956951,5
cg00296079_F11R,0,142,2,1.991956,1132.521,0.01095941,0.04043018,2,1.991956,-0.7851915896047915,0.01095941,0.04043018,5
cg00296079_F11R.1,0,142,2,1.991956,1132.521,0.01095941,0.04043018,2,1.991956,-0.7851915896047915,0.01095941,0.04043018,5
cg00311307_RCAN3,0,155,2,1.977874,1219.993,0.01108659,0.05754933,2,1.977874,-0.6634073739930442,0.01108659,0.05754933,5
cg00581482_ATP8B2,0,135,2,1.985446,1217.836,0.006233612,0.04557036,2,1.985446,-0.6664104898824091,0.006233612,0.04557036,5
cg00857660_SNORD74,0,188,2,1.992525,845.4704,0.003838178,0.05122019,2,1.992525,-1.1848421310567012,0.003838178,0.05122019,5
cg00857660_ZBTB37,0,188,2,1.992525,845.4704,0.003838178,0.05122019,2,1.992525,-1.1848421310567012,0.003838178,0.05122019,5
cg00857660_GAS5,0,188,2,1.992525,845.4704,0.003838178,0.05122019,2,1.992525,-1.1848421310567012,0.003838178,0.05122019,5
cg01580044_PHTF1,0,202,2,1.989902,1267.359,0.00449431,0.05271059,2,1.989902,-0.5974613437586146,0.00449431,0.05271059,5
cg03736085_MATN1,0,330,2,1.988231,1339.018,0.005744289,0.07010241,2,1.988231,-0.4976930166765515,0.005744289,0.07010241,5
cg03750587_CNR2,0,101,2,1.984162,1167.536,0.01973456,0.03830563,2,1.984162,-0.7364414260136384,0.01973456,0.03830563,5
cg04286729_ATAD3B,0,176,2,1.990285,1167.368,0.003083571,0.04793097,2,1.990285,-0.7366753265557866,0.003083571,0.04793097,5
cg04286729_ATAD3B.1,0,176,2,1.990285,1167.368,0.003083571,0.04793097,2,1.990285,-0.7366753265557866,0.003083571,0.04793097,5
cg05125558_SEP15,0,263,2,1.9885,1410.947,0.004114532,0.06612966,2,1.9885,-0.39754877800889377,0.004114532,0.06612966,5
cg05125558_HS2ST1,0,263,2,1.9885,1410.947,0.004114532,0.06612966,2,1.9885,-0.39754877800889377,0.004114532,0.06612966,5
cg05392792_TPM3,0,370,2,1.987051,1226.252,0.01251081,0.07649305,2,1.987051,-0.6546931865328978,0.01251081,0.07649305,5
cg06219206_SOX5,1,266,1,0.9018681,1865.914,0.3810394,0.2924141,1,0.9018681,0.23588591222603728,0.3810394,0.2924141,1
cg00254771_PTCHD2,0,429,2,1.969025,1784.1,0.01389841,0.195316,2,1.969025,0.1219791327302042,0.01389841,0.195316,4
cg04923840_KCNK2,0,83,2,1.969831,1761.742,0.002264027,0.06130403,2,1.969831,0.09085086891266897,0.002264027,0.06130403,5
cg07431973_FRMD6,1,376,1,0.9095873,1961.044,0.3125296,0.2478433,1,0.9095873,0.3683320942173664,0.3125296,0.2478433,1
cg08972130_SOX5,1,348,1,0.9180499,1448.666,0.3863614,0.1536522,1,0.9180499,-0.34503392950126266,0.3863614,0.1536522,1
cg00014118_KIAA1751,0,97,2,1.971949,1516.276,0.01272909,0.05782287,2,1.971949,-0.25090288393799376,0.01272909,0.05782287,5
cg01101221_RLF,0,276,2,1.985903,1636.657,0.007260957,0.07013617,2,1.985903,-0.08330061510273512,0.007260957,0.07013617,5
cg01909982_GPR153,0,289,2,1.986089,1303.241,0.007594231,0.06734213,2,1.986089,-0.5475040862981618,0.007594231,0.06734213,5
cg02326551_NOC2L,0,61,2,1.986969,1205.206,0.0008636743,0.03370183,2,1.986969,-0.6839947984974675,0.0008636743,0.03370183,5
cg02992252_E2F2,0,423,2,1.986643,1331.685,0.009360307,0.07720132,2,1.986643,-0.5079024968882874,0.009360307,0.07720132,5
cg02992252_E2F2.1,0,423,2,1.986643,1331.685,0.009360307,0.07720132,2,1.986643,-0.5079024968882874,0.009360307,0.07720132,5
cg01101380_TFAP2E,0,223,2,1.986405,1745.63,0.006317804,0.09640785,2,1.986405,0.06841869310856645,0.006317804,0.09640785,5
cg01101380_TFAP2E.1,0,223,2,1.986405,1745.63,0.006317804,0.09640785,2,1.986405,0.06841869310856645,0.006317804,0.09640785,5
cg02865595_C1orf113,0,331,2,1.983908,1768.429,0.00231773,0.1710949,2,1.983908,0.10016094584924033,0.00231773,0.1710949,5
cg02957185_KLHDC9,0,871,2,1.98682,1666.048,0.01567449,0.1343857,2,1.98682,-0.0423805506130141,0.01567449,0.1343857,4
cg02957185_KLHDC9.1,0,871,2,1.98682,1666.048,0.01567449,0.1343857,2,1.98682,-0.0423805506130141,0.01567449,0.1343857,4
cg03722487_PLCH2,0,281,2,1.984165,1573.228,0.004998044,0.138524,2,1.984165,-0.17161060014980742,0.004998044,0.138524,5
cg04142080_RAP1GAP,0,566,2,1.985704,1601.539,0.01370802,0.1496889,2,1.985704,-0.13219418200246688,0.01370802,0.1496889,4
cg04142080_RAP1GAP.1,0,566,2,1.985704,1601.539,0.01370802,0.1496889,2,1.985704,-0.13219418200246688,0.01370802,0.1496889,4
cg04552470_VWA5B1,0,275,2,1.99191,1367.878,0.003000448,0.08429562,2,1.99191,-0.4575122449718344,0.003000448,0.08429562,5
cg17853504_SOX5,1,239,1,0.9180742,1108.029,0.3874041,0.2028517,1,0.9180742,-0.8192909472136597,0.3874041,0.2028517,1
cg11121623_PELI2,1,100,1,0.8825679,930.3334,0.5886489,0.4870833,1,0.8825679,-1.0666903351739077,0.5886489,0.4870833,1
cg26894624_FAM117A,1,41,1,0.8962247,1420.097,0.4415668,0.4817537,1,0.8962247,-0.3848095520526163,0.4415668,0.4817537,1
cg00165862_GOLT1A,0,36,2,1.985851,631.6034,0.01088781,0.01192735,2,1.985851,-1.4826016980065548,0.01088781,0.01192735,5
cg00165862_GOLT1A.1,0,36,2,1.985851,631.6034,0.01088781,0.01192735,2,1.985851,-1.4826016980065548,0.01088781,0.01192735,5
cg00902496_BTBD19,0,154,2,1.988409,830.2953,0.009980746,0.04264902,2,1.988409,-1.2059698936587893,0.009980746,0.04264902,5
cg00918541_PLEKHG5,0,202,2,1.988217,944.0421,0.01213718,0.05145674,2,1.988217,-1.0476041901611406,0.01213718,0.05145674,5
cg00918541_PLEKHG5.1,0,202,2,1.988217,944.0421,0.01213718,0.05145674,2,1.988217,-1.0476041901611406,0.01213718,0.05145674,5
cg00918541_PLEKHG5.2,0,202,2,1.988217,944.0421,0.01213718,0.05145674,2,1.988217,-1.0476041901611406,0.01213718,0.05145674,5
cg00960509_ECE1,0,176,2,1.990593,940.8713,0.007874818,0.04207336,2,1.990593,-1.0520187844411586,0.007874818,0.04207336,5
cg00960509_ECE1.1,0,176,2,1.990593,940.8713,0.007874818,0.04207336,2,1.990593,-1.0520187844411586,0.007874818,0.04207336,5
cg01059432_BTBD19,0,131,2,1.987176,737.2676,0.007941851,0.03874798,2,1.987176,-1.3354891166634644,0.007941851,0.03874798,5
cg01198591_SNORA16A,0,276,2,1.988265,955.2919,0.01276875,0.06185229,2,1.988265,-1.0319414858810392,0.01276875,0.06185229,5
cg01198591_SNHG12,0,276,2,1.988265,955.2919,0.01276875,0.06185229,2,1.988265,-1.0319414858810392,0.01276875,0.06185229,5
cg01281797_LYSMD1,0,145,2,1.984724,1279.407,0.007445241,0.05248178,2,1.984724,-0.5806873334502836,0.007445241,0.05248178,5
cg01281797_SCNM1,0,145,2,1.984724,1279.407,0.007445241,0.05248178,2,1.984724,-0.5806873334502836,0.007445241,0.05248178,5
cg01281797_LYSMD1.1,0,145,2,1.984724,1279.407,0.007445241,0.05248178,2,1.984724,-0.5806873334502836,0.007445241,0.05248178,5
cg01433443_PHF13,0,30,2,1.993987,623.2097,0.0004396032,0.008021679,2,1.993987,-1.4942879538436264,0.0004396032,0.008021679,5
cg01471713_C1orf115,0,348,2,1.986909,1566.41,0.02154685,0.09717448,2,1.986909,-0.1811030638186488,0.02154685,0.09717448,5
cg01550473_HSPA6,0,36,2,1.978687,955.3055,0.00510177,0.01902168,2,1.978687,-1.031922551075246,0.00510177,0.01902168,5
cg01572884_ALX3,0,166,2,1.989893,932.0462,0.00637232,0.04742895,2,1.989893,-1.0643056634561032,0.00637232,0.04742895,5
cg01577933_GRIK3,0,126,2,1.989266,728.3936,0.006879314,0.03438917,2,1.989266,-1.3478440774433555,0.006879314,0.03438917,5
cg01745448_SCAMP3,0,186,2,1.989666,824.7899,0.009684055,0.04598283,2,1.989666,-1.2136348701155857,0.009684055,0.04598283,5
cg01828733_NAV1,0,194,2,1.989141,943.9871,0.009743317,0.04874325,2,1.989141,-1.0476807647433914,0.009743317,0.04874325,5
cg01828733_NAV1.1,0,194,2,1.989141,943.9871,0.009743317,0.04874325,2,1.989141,-1.0476807647433914,0.009743317,0.04874325,5
cg01985965_HES5,0,258,2,1.98862,1087.556,0.01351935,0.06185605,2,1.98862,-0.8477947912576886,0.01351935,0.06185605,5
cg02858402_GOLT1A,0,25,2,1.992814,630.3589,0.0008659644,0.005601093,2,1.992814,-1.4843343719631217,0.0008659644,0.005601093,5
cg02985724_IGSF9,0,184,2,1.989459,940.9744,0.009204021,0.04632375,2,1.989459,-1.0518752419060666,0.009204021,0.04632375,5
cg02994162_IGSF9,0,221,2,1.989475,951.3429,0.01141449,0.05362195,2,1.989475,-1.0374395408866501,0.01141449,0.05362195,5
cg03523189_INPP5B,0,214,2,1.986951,951.7051,0.01200579,0.05577152,2,1.986951,-1.0369352624558998,0.01200579,0.05577152,5
cg03535461_ID3,0,243,2,1.988508,951.7051,0.01209105,0.0582977,2,1.988508,-1.0369352624558998,0.01209105,0.0582977,5
cg04094169_CADM3,0,199,2,1.987437,922.4496,0.01353262,0.05287017,2,1.987437,-1.0776666750202573,0.01353262,0.05287017,5
cg04498190_KRTCAP2,0,317,2,1.988205,1421.082,0.01142669,0.06672598,2,1.988205,-0.38343817089776006,0.01142669,0.06672598,5
cg04498190_TRIM46,0,317,2,1.988205,1421.082,0.01142669,0.06672598,2,1.988205,-0.38343817089776006,0.01142669,0.06672598,5
cg04828892_PPM1J,0,219,2,1.988686,944.0421,0.01246941,0.05523719,2,1.988686,-1.0476041901611406,0.01246941,0.05523719,5
cg05128414_LHX9,0,274,2,1.992398,909.4997,0.008684829,0.05898503,2,1.992398,-1.0956963692509891,0.008684829,0.05898503,5
cg05364394_LYSMD1,0,384,2,1.986081,1394.121,0.01251975,0.07753274,2,1.986081,-0.42097503111712536,0.01251975,0.07753274,5
cg05364394_LYSMD1.1,0,384,2,1.986081,1394.121,0.01251975,0.07753274,2,1.986081,-0.42097503111712536,0.01251975,0.07753274,5
cg05364394_SCNM1,0,384,2,1.986081,1394.121,0.01251975,0.07753274,2,1.986081,-0.42097503111712536,0.01251975,0.07753274,5
cg05364829_ECE1,0,187,2,1.98714,951.3429,0.01194066,0.05011413,2,1.98714,-1.0374395408866501,0.01194066,0.05011413,5
cg05364829_ECE1.1,0,187,2,1.98714,951.3429,0.01194066,0.05011413,2,1.98714,-1.0374395408866501,0.01194066,0.05011413,5
cg05462761_PLEKHG5,0,109,2,1.992437,920.2494,0.004138439,0.0254928,2,1.992437,-1.0807299367633176,0.004138439,0.0254928,5
cg05462761_PLEKHG5.1,0,109,2,1.992437,920.2494,0.004138439,0.0254928,2,1.992437,-1.0807299367633176,0.004138439,0.0254928,5
cg05654304_VPS13D,0,262,2,1.99299,882.7176,0.009238967,0.05280127,2,1.99299,-1.1329841532382694,0.009238967,0.05280127,5
cg00251678_PRDM16,0,677,2,1.967572,1800.049,0.02562877,0.1781849,2,1.967572,0.14418436931781817,0.02562877,0.1781849,4
cg01787110_NBPF6,0,277,2,1.975907,1715.154,0.01064782,0.150921,2,1.975907,0.02598802095080594,0.01064782,0.150921,5
cg05155371_PLOD1,0,288,2,1.981437,1766.738,0.003908994,0.1269149,2,1.981437,0.0978066255113097,0.003908994,0.1269149,5
cg25474399_MYOM1,1,345,1,0.9322309,1778.836,0.2912104,0.1826903,1,0.9322309,0.11465024907623235,0.2912104,0.1826903,1
cg00386725_IGSF21,0,31,2,1.981764,651.7429,0.005044384,0.01539828,2,1.981764,-1.4545621743839923,0.005044384,0.01539828,5
cg00594917_PPFIA4,0,116,2,1.970884,1357.711,0.002729265,0.09354776,2,1.970884,-0.47166740456718637,0.002729265,0.09354776,5
cg00594917_PPFIA4.1,0,116,2,1.970884,1357.711,0.002729265,0.09354776,2,1.970884,-0.47166740456718637,0.002729265,0.09354776,5
cg00763594_KIAA1026,0,192,2,1.972399,1768.886,0.007017826,0.1092577,2,1.972399,0.10079721101448812,0.007017826,0.1092577,5
cg00763594_KIAA1026.1,0,192,2,1.972399,1768.886,0.007017826,0.1092577,2,1.972399,0.10079721101448812,0.007017826,0.1092577,5
cg00923634_MAN1C1,0,330,2,1.988552,1501.046,0.005275381,0.08217511,2,1.988552,-0.27210708189581934,0.005275381,0.08217511,5
cg01406203_LCE1D,0,250,2,1.976908,1751.588,0.007979564,0.1380515,2,1.976908,0.07671380876403075,0.007979564,0.1380515,5
cg01421119_C1orf97,0,219,2,1.974687,1739.534,0.003103059,0.1271236,2,1.974687,0.05993144486490891,0.003103059,0.1271236,5
cg01772149_PRDM16,0,292,2,1.956737,1843.683,0.0103703,0.1561494,2,1.956737,0.20493446608024485,0.0103703,0.1561494,5
cg01789743_NID1,0,191,2,1.970946,1823.783,0.009196609,0.1125867,2,1.970946,0.17722838995675638,0.009196609,0.1125867,5
cg02052894_SYTL1,0,45,2,1.979293,1132.359,0.001401592,0.02891264,2,1.979293,-0.7854171365561486,0.001401592,0.02891264,5
cg02567879_C1orf187,0,277,2,1.976013,1738.985,0.003256158,0.1577668,2,1.976013,0.059167091307531984,0.003256158,0.1577668,5
cg02988775_TNFRSF25,0,231,2,1.980423,1673.27,0.006419266,0.113064,2,1.980423,-0.032325611830911975,0.006419266,0.113064,5
cg03006077_TGFBR3,0,210,2,1.979797,1831.812,0.005241156,0.1062409,2,1.979797,0.18840688670024822,0.005241156,0.1062409,5
cg03287108_TAF12,0,426,2,1.981625,1692.648,0.0115722,0.1408584,2,1.981625,-0.005346298106240855,0.0115722,0.1408584,5
cg03397031_OPRD1,0,101,2,1.973536,1761.912,0.005459703,0.07171847,2,1.973536,0.09108755398508078,0.005459703,0.07171847,5
cg03718183_STMN1,0,111,2,1.976043,1763.778,0.002916172,0.07568751,2,1.976043,0.09368552072108223,0.002916172,0.07568751,5
cg03724010_C1orf70,0,182,2,1.973833,1711.713,0.0075167,0.1127693,2,1.973833,0.02119723663216653,0.0075167,0.1127693,5
cg03756929_KIAA1383,0,72,2,1.977593,1403.381,0.006519879,0.04394435,2,1.977593,-0.4080826559963464,0.006519879,0.04394435,5
cg03756929_KIAA1383.1,0,72,2,1.977593,1403.381,0.006519879,0.04394435,2,1.977593,-0.4080826559963464,0.006519879,0.04394435,5
cg03765258_CAMTA1,0,248,2,1.989521,1144.26,0.005006444,0.07981079,2,1.989521,-0.768847789222197,0.005006444,0.07981079,5
cg03984347_C1orf228,0,118,2,1.990462,916.7688,0.001847144,0.0600051,2,1.990462,-1.0855758547811776,0.001847144,0.0600051,5
cg04137576_TP73,0,269,2,1.979277,1765.55,0.00281072,0.1415808,2,1.979277,0.09615261453469126,0.00281072,0.1415808,5
cg04921771_TRIT1,0,65,2,1.970096,1573.557,0.005353507,0.046684,2,1.970096,-0.17115254492143425,0.005353507,0.046684,5
cg04993112_SPRR2A,0,148,2,1.980491,1346.09,0.002868526,0.1029322,2,1.980491,-0.48784691766422456,0.002868526,0.1029322,5
cg03192897_METTL11B,0,67,2,1.980165,1433.209,0.001971061,0.05499022,2,1.980165,-0.3665541716440142,0.001971061,0.05499022,5
cg03847348_PLCH2,0,296,2,1.976709,1787.136,0.005460757,0.1739095,2,1.976709,0.12620604967045104,0.005460757,0.1739095,5
cg04607131_HTR6,0,215,2,1.985493,1433.308,0.003049942,0.119234,2,1.985493,-0.3664163373959628,0.003049942,0.119234,5
cg04724659_C1orf96,0,147,2,1.971587,1569.03,0.01263034,0.09553347,2,1.971587,-0.17745532917324494,0.01263034,0.09553347,5
cg04843111_BCAN,0,327,2,1.968053,1828.128,0.004250573,0.1758948,2,1.968053,0.18327778195457334,0.004250573,0.1758948,5
cg00082981_HLA-A,1,689,1,0.9217831,1749.326,0.3793319,0.1314945,1,0.9217831,0.07356450503582326,0.3793319,0.1314945,1
cg00353659_CAMTA1,0,467,2,1.987048,1601.079,0.006360934,0.1491323,2,1.987048,-0.13283462396311038,0.006360934,0.1491323,5
cg00692173_ZYG11B,0,492,2,1.988548,1569.36,0.008618639,0.142792,2,1.988548,-0.17699588167973995,0.008618639,0.142792,5
cg00821310_ACOT7,0,500,2,1.98645,1633.616,0.008854467,0.1563159,2,1.98645,-0.08753449336864097,0.008854467,0.1563159,5
cg00821310_ACOT7.1,0,500,2,1.98645,1633.616,0.008854467,0.1563159,2,1.98645,-0.08753449336864097,0.008854467,0.1563159,5
cg00821310_ACOT7.2,0,500,2,1.98645,1633.616,0.008854467,0.1563159,2,1.98645,-0.08753449336864097,0.008854467,0.1563159,5
cg02995045_ACOT7,0,131,2,1.981658,1642.662,0.008492585,0.0632156,2,1.981658,-0.0749400629860743,0.008492585,0.0632156,5
cg02995045_ACOT7.1,0,131,2,1.981658,1642.662,0.008492585,0.0632156,2,1.981658,-0.0749400629860743,0.008492585,0.0632156,5
cg05436231_CD164L2,0,369,2,1.988124,1688.513,0.007130408,0.1313948,2,1.988124,-0.011103314426372718,0.007130408,0.1313948,5
cg05436231_CD164L2.1,0,369,2,1.988124,1688.513,0.007130408,0.1313948,2,1.988124,-0.011103314426372718,0.007130408,0.1313948,5
cg05699921_NUAK2,0,436,2,1.985218,1618.678,0.01087694,0.1441279,2,1.985218,-0.1083321499079709,0.01087694,0.1441279,5
cg00177127_EPHA8,0,66,2,1.99099,726.7211,0.0008691514,0.02268933,2,1.99099,-1.3501726408763473,0.0008691514,0.02268933,5
cg01909160_PRDM16,0,156,2,1.975018,1807.905,0.005113077,0.0810526,2,1.975018,0.1551220041935028,0.005113077,0.0810526,5
cg02497700_ZNF238,0,200,2,1.991816,816.8223,0.01342519,0.0466321,2,1.991816,-1.224727881779983,0.01342519,0.0466321,5
cg02589576_TNNT2,0,108,2,1.9835,1637.134,0.003595668,0.05127996,2,1.9835,-0.08263650463485038,0.003595668,0.05127996,5
cg03342366_KIAA0494,0,204,2,1.985218,1430.379,0.005355112,0.05369102,2,1.985218,-0.3704942819671035,0.005355112,0.05369102,5
cg03342366_KIAA0494.1,0,204,2,1.985218,1430.379,0.005355112,0.05369102,2,1.985218,-0.3704942819671035,0.005355112,0.05369102,5
cg00525833_LOC284551,0,218,2,1.966629,1463.387,0.003474028,0.1413554,2,1.966629,-0.32453839449554045,0.003474028,0.1413554,5
cg03731251_TOMM20,0,154,2,1.958038,1674.18,0.00314591,0.1285649,2,1.958038,-0.0310586505609433,0.00314591,0.1285649,5
cg03731251_SNORA14B,0,154,2,1.958038,1674.18,0.00314591,0.1285649,2,1.958038,-0.0310586505609433,0.00314591,0.1285649,5
cg04217096_KANK4,0,282,2,1.965654,1789.561,0.005488897,0.1648503,2,1.965654,0.12958229261514742,0.005488897,0.1648503,5
cg05157171_HLA-A,1,348,1,0.9205913,1595.305,0.3735411,0.1596795,1,0.9205913,-0.14087356283431735,0.3735411,0.1596795,1
cg24580035_HLA-A,1,251,1,0.9192616,1299.234,0.3726735,0.1999508,1,0.9192616,-0.5530828926814191,0.3726735,0.1999508,1
cg17603132_RIC3,1,456,1,0.9336114,1410.254,0.3017867,0.1292464,1,0.9336114,-0.3985136177452544,0.3017867,0.1292464,1
cg00114008_PIGV,0,281,2,1.985403,1293.177,0.01250095,0.06644624,2,1.985403,-0.5615158425849351,0.01250095,0.06644624,5
cg00565688_TP73,0,825,2,1.987454,1561.691,0.01368976,0.09806784,2,1.987454,-0.18767316297577155,0.01368976,0.09806784,4
cg00729875_PALMD,0,177,2,1.979692,1531.065,0.01016667,0.07105122,2,1.979692,-0.2303126749033069,0.01016667,0.07105122,5
cg00729875_PALMD.1,0,177,2,1.979692,1531.065,0.01016667,0.07105122,2,1.979692,-0.2303126749033069,0.01016667,0.07105122,5
cg00785941_OR2L13,0,84,2,1.987961,855.9498,0.002069835,0.0252575,2,1.987961,-1.1702520278341644,0.002069835,0.0252575,5
cg00785941_OR2L13.1,0,84,2,1.987961,855.9498,0.002069835,0.0252575,2,1.987961,-1.1702520278341644,0.002069835,0.0252575,5
cg00915178_PTGER3,0,67,2,1.980984,1248.864,0.00435998,0.02980617,2,1.980984,-0.6232112873718766,0.00435998,0.02980617,5
cg01464052_C1orf51,0,387,2,1.990566,1199.964,0.007898982,0.07982972,2,1.990566,-0.6912930523185391,0.007898982,0.07982972,5
cg01793449_KIAA0495,0,695,2,1.991092,1565.557,0.009856417,0.1055735,2,1.991092,-0.1822906659761029,0.009856417,0.1055735,4
cg01793449_KIAA0495.1,0,695,2,1.991092,1565.557,0.009856417,0.1055735,2,1.991092,-0.1822906659761029,0.009856417,0.1055735,4
cg02195657_VWA5B1,0,137,2,1.996295,714.0466,0.003104097,0.03775551,2,1.996295,-1.367818905289772,0.003104097,0.03775551,5
cg02361878_LMX1A,0,427,2,1.991749,1250.147,0.007845357,0.09257095,2,1.991749,-0.6214250112077343,0.007845357,0.09257095,5
cg02368587_C1orf95,0,198,2,1.985016,1230.564,0.006497125,0.05787194,2,1.985016,-0.6486897392844312,0.006497125,0.05787194,5
cg03133876_ARHGEF19,0,241,2,1.984849,1249.095,0.01098268,0.06320236,2,1.984849,-0.622889674126423,0.01098268,0.06320236,5
cg04025964_NR5A2,0,344,2,1.98604,1660.506,0.007484397,0.1203456,2,1.98604,-0.05009648397363572,0.007484397,0.1203456,5
cg04028570_OR2L13,0,109,2,1.984209,860.3424,0.002597112,0.032812,2,1.984209,-1.1641363640160722,0.002597112,0.032812,5
cg04154465_WNT2B,0,252,2,1.990367,1297.223,0.004063972,0.06431176,2,1.990367,-0.5558827378615363,0.004063972,0.06431176,5
cg04364463_GRIK3,0,194,2,1.980817,1271.643,0.01115808,0.0617563,2,1.980817,-0.5914968799338394,0.01115808,0.0617563,5
cg04860329_PABPC4,0,126,2,1.985287,1248.963,0.005866547,0.03988918,2,1.985287,-0.6230734531238251,0.005866547,0.03988918,5
cg04860329_PABPC4.1,0,126,2,1.985287,1248.963,0.005866547,0.03988918,2,1.985287,-0.6230734531238251,0.005866547,0.03988918,5
cg04945350_TRIM17,0,223,2,1.986075,1634.51,0.00630807,0.06638899,2,1.986075,-0.08628980834078173,0.00630807,0.06638899,5
cg05270291_C1orf92,0,356,2,1.990597,1507.782,0.007856958,0.08140309,2,1.990597,-0.2627287839677885,0.007856958,0.08140309,5
cg22814929_BTN2A1,1,221,1,0.9297816,1338.177,0.3272216,0.1945149,1,0.9297816,-0.4988639116524238,0.3272216,0.1945149,1
cg00534240_ST6GALNAC3,0,59,2,1.98412,1050.395,0.004961159,0.02482918,2,1.98412,-0.8995327558217565,0.004961159,0.02482918,5
cg01058711_MFSD2A,0,28,2,1.982484,1050.355,0.003852186,0.0137747,2,1.982484,-0.8995884464270298,0.003852186,0.0137747,5
cg01063088_HSD17B7,0,111,2,1.984098,1056.411,0.006409742,0.05506622,2,1.984098,-0.8911568887886456,0.006409742,0.05506622,5
cg01063088_HSD17B7.1,0,111,2,1.984098,1056.411,0.006409742,0.05506622,2,1.984098,-0.8911568887886456,0.006409742,0.05506622,5
cg02902865_DHRS3,0,117,2,1.982226,1119.037,0.009248138,0.04342621,2,1.982226,-0.8039648926424355,0.009248138,0.04342621,5
cg04122467_ADAMTSL4,0,40,2,1.987065,968.116,0.002048751,0.01538646,2,1.987065,-1.0140869386038922,0.002048751,0.01538646,5
cg04309227_CCDC21,0,221,2,1.989306,1118.979,0.007866779,0.05706753,2,1.989306,-0.8040456440200818,0.007866779,0.05706753,5
cg04360557_S100PBP,0,67,2,1.990151,967.5376,0.003328046,0.02669686,2,1.990151,-1.0148922247561447,0.003328046,0.02669686,5
cg04360557_YARS,0,67,2,1.990151,967.5376,0.003328046,0.02669686,2,1.990151,-1.0148922247561447,0.003328046,0.02669686,5
cg05393023_SFT2D2,0,19,2,1.980344,967.5279,0.00263935,0.009947471,2,1.980344,-1.0149057297279234,0.00263935,0.009947471,5
cg03585734_FHAD1,0,246,2,1.974523,1715.207,0.003156163,0.1389927,2,1.974523,0.026061811002793273,0.003156163,0.1389927,5
cg03707776_RIC3,1,650,1,0.9334514,1714.942,0.2993778,0.1100575,1,0.9334514,0.025692860742857235,0.2993778,0.1100575,1
cg00143998_HIST3H2A,0,686,2,1.989255,1605.651,0.0154197,0.107599,2,1.989255,-0.1264691877803671,0.0154197,0.107599,4
cg00143998_HIST3H2BB,0,686,2,1.989255,1605.651,0.0154197,0.107599,2,1.989255,-0.1264691877803671,0.0154197,0.107599,4
